pred_knn,pred_linear,pred_random_forest,Happiness_Index,Exports_Imports_PctGDP,Finance_Sector_Domestic_Credit_PctGDP,Foreign_Direct_Investment_PctGDP,Gross_Capital_PctGDP,Gross_Fixed_Capital_PctGDP,Private_capital_flows_PctGDP,Remittances_inflows_PctGDP,Country,Happiness_Rank,year,Coef_Human_Inequality,Elderly_Dependency_Pct,Empl_Agriculture,Empl_Nonagriculture_Pct_Female,Empl_Pop_Ratio,Empl_Services,Empl_Vulnerable_Pct,Expected_years_of_schooling,Female_Bank_Acct_Pct,GDP,GDP_pc,GNIpc_female,GNIpc_male,Gross_National_Income,HDI_rank,Idx_Education,Idx_Gender_Development,Idx_Gender_Inequality,Idx_Human_Development,Idx_Human_Development_female,Idx_Human_Development_male,Idx_Income,Idx_IneqAdj_education,Idx_IneqAdj_income,Idx_IneqAdj_Life_Exp,Idx_Red_List,Ineq_education,Ineq_HDI_Loss,Ineq_income,Ineq_Life_Exp,Inequality-adjusted_HDI,Infants_Missing_DPT_Vaccine,Infants_Missing_measles_Vaccine,Labor_Participation,Labor_Participation_female,Labor_Participation_male,Life_Exp_Birth,Life_Exp_Birth_female,Life_Exp_Birth_male,Life_Exp_index,MtoF_Ratio_birth,Parlaiment_Pct_Female,Pop_15–64,Pop_65,Pop_Total,Pop_under5,Pop_Urban_Pct,Refugees_from_country_1000s,School_Expected_Years_female,School_Expected_Years_male,School_Mean_Years,School_Mean_Years_female,School_Mean_Years_male,School_Secondary_Pop_Pct,School_Secondary_Pop_Pct_female,School_Secondary_Pop_Pct_male,Teen_Birth_Rate,Unemployment_FtoM_Ratio,Unemployment_total,Unemployment_youth,Working_Poor_Pct_3.10day,Young_Dependency_Pct,Youth_Unemployment_FtoM
6.119148045848429,5.158919695629801,5.889788333333329,6.086,25.0146,39.242921120000005,1.8596599999999999,19.07339665,14.809083630000002,-7.112725999999999,0.090802,Argentina,47,2017,13.854097200000002,17.521,0.5,40.09,54.6,76.1,21.4,17.424039999999998,50.75725174,838.2237796000002,18933.907150000003,12394.535750000001,24788.78922,18460.73665,47,0.8156487780000001,0.997019855,0.35787238800000004,0.8248496500000002,0.816176203,0.8186157970000001,0.7882437339999999,0.764789401,0.584665279,0.7899675379999999,0.8608000000000001,6.235450612,14.30055514,25.82684098,9.5,0.706891571,9,11,59.9,47.3,73.2,76.738,80.44100000000002,72.96400000000001,0.8728923080000001,1.04,38.905775080000005,28.296,4.957669000000001,44.271041,3.737498,91.7,0.129,18.654400000000003,16.2,9.949430000000001,10.1322,9.6601,64.84,65.9,62.78,62.790000000000006,1.4931506849999998,8.7,24.7,2.8,38.934,1.1650943399999998
7.303241310988774,6.348897317856284,7.080800433333339,7.246,104.708,126.7327141,3.30456,25.08628405,23.510803440000004,5.558438,0.7208410000000001,Austria,10,2017,7.7652033330000005,28.784999999999997,4.3,47.2,57,70.1,8.1,16.0812,98.37577056999997,400.26139799999993,45436.68582,35626.34204,55590.714570000004,45415.10117999999,20,0.8516571070000001,0.9708467949999999,0.071365884,0.907755179,0.893305008,0.9201297390000001,0.924223883,0.829764068,0.760405477,0.9217984620000002,0.8962,2.5706399999999996,8.044746826,17.724970000000003,3,0.8347285730000001,6,4,60.3,55,66,81.77,84.11,79.361,0.9503076920000001,1.06,33.606557380000005,5.826999999999999,1.677341,8.735453,0.41638100000000006,58.1,0.009,16.383399999999998,15.7938,12.148713199999998,11.7679,12.5584,100,100,99.9967,6.893999999999999,0.8644067799999999,5.5,10.4,NA,21.125,0.936936937
7.094877459753355,6.307551505305173,6.695450533333344,7.228,41.893,177.13977569999994,3.6838100000000003,24.17924414,24.001210450000002,-3.608407,0.15163200000000002,Australia,11,2017,7.974146298,23.675,2.6,46.58,61.1,78.3,10.8,22.92125,99.19509124999999,1098.310624,44648.70991,35323.23527999999,51857.31918,43560.05774,3,0.928501333,0.9746954520000002,0.109090919,0.938631285,0.9256525449999999,0.9496838660000001,0.917924248,0.9041519530000001,0.7554516560000001,0.935346954,0.8277100000000001,2.6224388929999995,8.241722129999998,17.7,3.6,0.8612719030000001,2,5,64.8,59.2,70.5,83.068,84.977,81.17799999999998,0.9702769229999999,1.06,32.74336283000001,16.011000000000003,3.790712,24.450561,1.57412,85.9,0.014,23.3266,22.5204,12.855040000000002,12.9316,12.777299999999999,89.97710000000001,90.0339,89.91948000000001,12.902000000000001,1.0357142859999997,5.7,12.6,NA,29.034000000000002,0.9130434780000001
5.488454285702361,5.325179183362139,5.329551800000003,5.208,90.6636,29.50439208,7.03716,24.14810844,23.620412599999998,-7.293640000000001,2.7814300000000003,Azerbaijan,90,2017,9.874310603,8.511,37.4,43.83,62.8,48.5,56.1,12.650430000000002,27.71962547,156.29404309999998,15847.418829999999,10089.08007,21151.780310000002,15599.61753,80,0.7090844999999999,0.949377968,0.317567566,0.756965427,0.733754201,0.772878901,0.762805989,0.682395043,0.695229006,0.6655706149999999,0.90998,3.7639318100000008,10.041283389999998,8.859000000000002,17,0.6809563839999998,3,2,66.1,62.9,69.5,72.12299999999999,75.16499999999999,69.077,0.801892308,1.1300000000000001,16.8,6.949000000000001,0.5914039999999999,9.827589000000001,0.8846950000000001,55.3,10.32,12.643899999999999,12.6544,10.730509999999999,10.4502,11.0357,95.60848999999999,93.84367,97.52972999999999,53.524,1.295454545,5,13.7,1.5,32.922000000000004,1.0148148149999998
4.879024775004993,5.45409661899801,5.224187166666666,5.386,86.9273,56.801496189999995,2.3897999999999997,20.47805386,16.75068974,-1.5635189999999999,10.986400000000001,Bosnia and Herzegovina,78,2017,15.27605608,23.909,19.1,32.7,34.7,48.7,20.9,14.218442999999999,54.7417984,41.08082814,11713.89478,7723.116587,15856.415889999998,11716.020700000001,77,0.718054083,0.923817063,0.16594619600000005,0.768450831,0.7394479469999999,0.8004268120000001,0.7195603639999998,0.576110601,0.5744943330000001,0.826444108,0.90357,19.767798229999997,15.52679932,20.16037,5.9,0.6491350120000001,8,31,46.6,35.2,58.7,77.087,79.56400000000001,74.551,0.8782615380000001,1.06,19.29824561,2.4299999999999997,0.581079,3.5070170000000003,0.15533000000000002,47.9,17.694000000000003,14.8911,14.4608,9.692919999999999,8.6328,10.853800000000001,79.87346,71.70435,88.71581,10.019,2.0888888889999997,25.6,55.4,0.2,20.387999999999998,1.2338530069999998
4.744433576264666,5.262390363917894,4.750498899999995,4.456,35.303999999999995,63.66930332000001,0.8615,30.51045153,30.51045153,-0.6513528999999999,5.405260000000001,Bangladesh,125,2017,23.42182333,7.662999999999999,39.1,18.38,54,39.9,57.5,11.364567200000002,35.83634567,580.2935432000002,3523.983851,2040.80038,5285.425679000001,3676.9233780000004,136,0.508459756,0.88117434,0.5423126869999999,0.6081558370000001,0.5670413860000001,0.6435064659999999,0.544504773,0.31876079300000004,0.459252096,0.671880246,0.7657,37.308550000000004,24.097789,15.65692,17.3,0.461603727,1,6,56.5,33,79.8,72.80799999999999,74.62299999999999,71.191,0.8124307689999999,1.05,20.285714289999994,109.55799999999999,8.395237000000002,164.66975099999996,15.166773,35.9,16.779999999999998,11.719199999999999,11.3061,5.783320000000001,5.2064,6.7268,45.5,44,48.160000000000004,83.508,2.1212121209999997,4.4,11.4,67.3,42.641,1.1067961169999998
6.8827864351459755,6.9128795319330765,6.78357523333332,6.923,169.403,135.655178,-6.30533,24.62559249,23.27727485,7.490936,2.1335100000000002,Belgium,18,2017,8.650563333000001,28.866,1.3,46.3,49.3,77.4,10.8,19.762399999999996,98.81755066000002,485.116229,42658.57617,33259.76727,51301.69753,42156.37247,17,0.892796333,0.9708563909999999,0.047536186,0.916066037,0.901293263,0.9283486950000001,0.9129764530000001,0.81518287,0.7882785679999998,0.9091706460000001,0.9855599999999999,8.693299999999999,8.742911705999997,13.658389999999999,3.6,0.8359751920000001,1,4,53.2,47.8,58.7,81.303,83.616,78.922,0.9431230770000001,1.05,41.428571430000005,7.353,2.1225300000000002,11.429336000000001,0.6465139999999999,98,0.053000000000000005,20.763199999999998,18.7788,11.78389,11.6314,11.9464,84.35792000000001,82.18702,86.67337999999998,4.878,0.934210526,7.4,19,NA,26.572,0.9268292680000001
5.35008882992711,5.981157387829436,5.394653899999995,5.011,131.122,55.29801452000001,2.9143,20.876883660000004,19.209965210000004,3.96845,3.88038,Bulgaria,97,2017,12.28211667,32.02,6.3,47.809999999999995,50.1,64.5,8.2,14.81046,73.63685608,131.3537906,18563.30662,14776.966489999999,22929.707480000005,18740.111839999998,51,0.8052293330000001,0.9901067509999999,0.217373367,0.813006249,0.808053166,0.8161273160000001,0.7905126079999998,0.752757933,0.6037143209999999,0.7876529539999999,0.9413400000000001,6.51633,12.666669050000001,23.630020000000002,6.7,0.7100254380000001,4,6,53.4,47.8,59.6,74.874,78.369,71.485,0.8442153849999999,1.06,23.75,4.601999999999999,1.4736559999999999,7.0845709999999995,0.320467,74.7,0.722,15.0366,14.598799999999999,11.81483,11.8731,11.7508,94.815,93.67593999999998,96.06474,39.5,0.8656716420000002,6.3,14.4,NA,21.915,0.98630137
5.892585234403485,5.535029999426427,5.684684033333332,5.779,56.7047,68.27203615999998,1.9319799999999998,22.22028662,21.26835549,-5.411306000000001,3.4794699999999996,Bolivia,61,2017,25.670235110000004,10.873000000000001,27,40.949999999999996,65.3,50.6,31.3,14.024227469999998,53.85283279,76.09942311,6885.828577,4686.422732,8736.578662999998,6714.027191,118,0.686730874,0.9286090740000001,0.450451118,0.6925369709999998,0.6645202859999999,0.715608219,0.63545884,0.549161234,0.4335216820000001,0.5693200620000001,0.8705200000000001,20.03254046,25.826956720000005,31.77816486,25.2,0.5136757470000001,9,17,67.4,55.2,79.9,69.473,72.05799999999999,67.001,0.761123077,1.05,51.80722892,6.813999999999999,0.740878,11.0516,1.193854,69.1,0.528,14.0019,14.0465,8.91507,8.1999,9.6738,58.2,50.52390588000001,59.48890159,68.145,1.4615384619999998,3.1,6.6,9.7,51.315999999999995,1.1578947369999997
6.282003016403123,5.969782718899311,6.064781366666676,6.3,24.119800000000005,111.26073769999999,3.4216499999999996,15.502819800000001,15.634520909999999,-2.462586,0.13129500000000002,Brazil,32,2017,23.167873280000002,12.27,10.3,44.39,55.5,68.8,27.9,15.39793,67.51464844000002,2951.6870849999996,14103.451529999998,10072.52666,17566.26931,13755.336929999998,79,0.6863869439999998,0.992243091,0.406749409,0.75924537,0.754967282,0.760869275,0.743800231,0.5353167469999999,0.470869134,0.7646910150000001,0.90143,22.00948,23.91771837,36.69413983000001,10.8,0.5776512010000001,1,3,63.7,53.2,74.7,75.723,79.336,72.112,0.857276923,1.05,11.27946128,145.875,17.899128,209.28827800000002,14.828076999999999,86.3,0.8550000000000001,15.855400000000003,14.9406,7.76,7.977200000000001,7.694599999999999,59.96,61.027103190000005,57.68868228,61.597,1.348214286,12.9,30.5,6.4,31.201,1.1380597010000002
5.781072650328888,5.692331875930833,5.624367100000002,5.323,133.55200000000002,41.94893633000001,2.3404599999999998,26.24606698,25.011169310000003,-4.607257,2.2047200000000005,Belarus,81,2017,6.47209723,21.618000000000002,9.9,51.449999999999996,63.7,59,2.7,15.45131,81.33817290999998,163.23088669999999,17167.96726,13478.66848,19592.06551,16323.46154,53,0.837996389,1.019545704,0.13027744400000002,0.8075295960000001,0.8143521079999999,0.7987401689999999,0.769657429,0.807176474,0.6862382499999999,0.776454923,0.9695099999999999,3.67781,6.525150731999999,10.83848169,4.9,0.754837072,3,3,64,58.4,70.7,73.07,78.46700000000001,67.537,0.816461538,1.06,33.13253012000001,6.482,1.4012449999999999,9.468338,0.5770590000000001,78.1,3.657,15.8512,15.0702,12.2638,12.193299999999999,12.351700000000001,91.90175,87.00197,92.21481000000001,17.16,1,0.5,1.1,0.3,24.455,1.1
6.8129786503425525,6.156618378120397,6.51250936666667,6.444,55.69510000000001,127.9655811,2.3165399999999994,22.05171747,21.55870173,1.004488,0.016107,Chile,26,2017,14.877194240000001,16.162,9.6,43.09,58,67.6,23.9,16.40065,71.27378844999998,411.0526183,22767.037190000003,15137.085109999998,28808.532069999997,21909.50098,44,0.800358611,0.961485776,NA,0.842858781,0.823272243,0.856250048,0.814115691,0.7406825349999999,0.5611258570000002,0.8628976620000002,0.76293,7.456167150000001,15.706178409999998,31.07541556,6.1,0.710477877,2,7,62.3,50.6,74.4,79.732,82.093,77.17899999999999,0.9189538460000001,1.04,15.822784810000003,12.385000000000002,2.0016419999999995,18.054726,1.178699,87.5,0.494,16.651500000000002,16.159100000000002,10.34355,10.2035,10.512,80.59703257,78.97488652999999,80.9283057,45.636,1.151515152,7,16.8,1.9,29.618000000000002,1.0909090909999999
5.231573950463669,6.116913383740206,5.5455076999999955,5.191,37.803399999999996,215.2377438,1.37463,43.60021441,41.88511169,-0.6025706999999999,0.23424400000000004,China,93,2017,14.22396229,14.845,17.5,42.27,65.7,55.9,33,13.7792,76.36473082999998,21223.92194,15308.71212,12053.21213,18295.33769,15269.761240000002,86,0.644355556,0.9550313160000001,0.15235826600000002,0.751703947,0.734648174,0.769239879,0.759577639,0.570561268,0.5824481629999999,0.7992863079999998,0.74642,11.452417360000002,14.485357830000002,23.31946951,7.9,0.6428169399999999,1,1,68.9,61.5,76.1,76.41000000000001,77.99900000000001,74.94600000000001,0.8678461540000001,1.1500000000000001,24.24760602,1010.3669999999998,149.99273100000002,1409.517397,85.131175,58,207.722,13.981,13.598799999999999,7.848,7.5952,8.303500000000001,77.4,74.02,82,6.408,0.8400000000000001,4.7,10.8,9.7,24.66,0.9152542370000001
6.318280766826438,5.819419426606876,6.585661466666663,7.167,67.57289999999999,82.77995952,5.25316,17.99904191,17.23575855,-5.478840000000001,0.9847619999999999,Costa Rica,12,2017,17.27558886,13.743999999999998,12,40.61,54.5,69.5,14,15.37714,60.879062649999995,76.16203704999998,15524.994560000001,10418.985509999999,18851.445800000005,14636.381919999998,63,0.7192611109999999,0.974345115,0.2995608830000001,0.793864632,0.779460202,0.799983692,0.753178293,0.633573457,0.509047015,0.8542730770000001,0.8195,11.91328891,18.0333078,32.41347767999999,7.5,0.650704579,1,4,59.5,45.3,73.9,80.03,82.43900000000001,77.68199999999999,0.923538462,1.05,35.0877193,3.3789999999999996,0.464461,4.905769000000001,0.343374,78.6,0.201,15.8303,14.940199999999999,8.76355,8.7599,8.5108,52.866910000000004,53.759530000000005,51.88155,53.458999999999996,1.5857142859999998,8.5,22.7,1.5,31.424999999999997,1.254143646
6.179814973297735,6.470225503003353,6.159730899999991,6.046,131.608,241.31093280000002,48.550999999999995,20.443639469999994,21.1150319,-22.97527,1.6722100000000002,Cyprus,49,2017,11.32861333,19.234,3.5,47.27,56,79.4,12.6,14.57015,90.01422119000001,27.813966290000003,32415.132229999996,26580.19172,36543.257979999995,31567.688100000003,32,0.8081910560000002,0.983604509,0.085383507,0.868784385,0.860922309,0.8752728370000001,0.8692833120000001,0.713531678,0.706959084,0.8997827689999999,0.9832799999999999,11.7125,11.542146510000002,18.67334,3.6,0.768508019,2,10,62.8,58.1,67.5,80.66999999999999,82.795,78.539,0.933384615,1.07,17.85714286,0.8230000000000001,0.15825400000000003,1.179551,0.065374,66.8,0.002,14.9571,14.197,12.10394,12.0072,12.201099999999999,78.63918,76.81127000000001,80.65957999999999,4.582,1.0571428569999999,10.8,23.1,NA,24.128,1.1105769230000002
6.232681423411334,5.886973223520239,6.34445123333333,6.852,151.696,62.07833552000001,4.26935,26.337690110000004,25.225427099999997,-7.238544,1.66385,Czech Republic,20,2017,5.245476666999999,29.005,2.9,44.71,58.1,59.3,14.2,16.85478,78.58478546,345.33968560000005,32605.90633,23223.5037,38206.39583,30588.30081,27,0.892866667,0.985537872,0.12406033400000001,0.8875614289999999,0.880715431,0.8936393570000001,0.86452257,0.8785776750000001,0.7708422130000001,0.8759086000000001,0.9705499999999999,1.6003500000000002,5.332030882,10.83608,3.3,0.8402363789999999,2,3,59.9,52,68.3,78.877,81.74100000000001,75.972,0.9058,1.06,21.07142857,6.966,2.0203340000000005,10.618302999999997,0.529114,73.7,1.277,17.6353,16.1122,12.740349999999998,12.629199999999999,13.0729,99.78388,99.81315000000001,99.76883,9.995000000000001,1.384615385,3.1,8.3,NA,23.436,1.0641025640000004
7.3263093241810955,7.052830697089644,7.1692179333333215,7.6,103.362,200.66188209999999,-0.697618,21.005316779999998,20.37872449,4.289475,0.41602900000000004,Denmark,2,2017,7.36396,30.824,2.6,47.94,59.4,78.6,5.8,19.06606,100,269.33957699999996,46682.51472,40293.09513999999,55624.350170000005,47918.491669999996,11,0.919593,0.979697499,0.039864738,0.929474111,0.9190315020000001,0.9380768070000001,0.9323290510000001,0.880118827,0.7980801009999998,0.9047407380000001,0.972,4.2925699999999996,7.501785682,14.39931,3.4,0.8597469550000001,1,3,63.1,59.2,67.2,80.87799999999999,82.768,78.96300000000001,0.936584615,1.06,37.4301676,3.66,1.128206,5.733551,0.28545400000000004,87.8,0.002,19.7795,18.375,12.58779,12.7166,12.428299999999998,90.69111000000001,90.12971999999999,91.25282,4.122999999999999,1.145454545,5.9,11.4,NA,25.824,0.919354839
